Province/State,Country/Region,Lat,Long,date,confirmed,deaths,recovered,active
,Mauritius,-20.2,57.5,5/28/20,334,10,23.0,301.0
,Mexico,23.6345,-102.5528,5/28/20,81400,9044,633.0,71723.0
,Moldova,47.4116,28.3699,5/28/20,7725,282,95631.0,-88188.0
,Monaco,43.7333,7.4167,5/28/20,98,4,985.0,-891.0
,Mongolia,46.8625,103.8467,5/28/20,161,0,583.0,-422.0
,Montenegro,42.5,19.3,5/28/20,324,9,573.0,-258.0
,Morocco,31.7917,-7.0926,5/28/20,7643,202,356.0,7085.0
,Namibia,-22.9576,18.4904,5/28/20,22,0,137.0,-115.0
,Nepal,28.1667,84.25,5/28/20,1042,5,1584.0,-547.0
Aruba,Netherlands,12.5186,-70.0358,5/28/20,101,3,252.0,-154.0
Curacao,Netherlands,12.1696,-68.99,5/28/20,18,1,145.0,-128.0
Sint Maarten,Netherlands,18.0425,-63.0548,5/28/20,77,15,163.0,-101.0
,Netherlands,52.1326,5.2913,5/28/20,45950,5903,322.0,39725.0
,New Zealand,-40.9006,174.886,5/28/20,1504,22,934.0,548.0
,Nicaragua,12.8654,-85.2072,5/28/20,759,35,1254.0,-530.0
,Niger,17.6078,8.0817,5/28/20,955,64,1042.0,-151.0
,Nigeria,9.082,8.6753,5/28/20,8915,259,63623.0,-54967.0
,North Macedonia,41.6086,21.7453,5/28/20,2077,121,1015.0,941.0
,Norway,60.472,8.4689,5/28/20,8411,236,213.0,7962.0
,Oman,21.0,57.0,5/28/20,9009,40,653.0,8316.0
,Pakistan,30.3753,69.3451,5/28/20,61227,1260,931.0,59036.0
,Panama,8.538,-80.7821,5/28/20,12131,320,149.0,11662.0
,Papua New Guinea,-6.315,143.9555,5/28/20,8,0,147.0,-139.0
,Paraguay,-23.4425,-58.4438,5/28/20,900,11,45.0,844.0
,Peru,-9.19,-75.0152,5/28/20,141779,4099,75.0,137605.0
,Philippines,13.0,122.0,5/28/20,15588,921,18.0,14649.0
,Poland,51.9194,19.1451,5/28/20,22825,1038,305.0,21482.0
,Portugal,39.3999,-8.2245,5/28/20,31596,1369,780.0,29447.0
,Qatar,25.3548,51.1839,5/28/20,50914,33,662.0,50219.0
,Romania,45.9432,24.9668,5/28/20,18791,1235,198.0,17358.0
,Russia,60.0,90.0,5/28/20,379051,4142,558.0,374351.0
,Rwanda,-1.9403,29.8739,5/28/20,349,0,189.0,160.0
,Saint Lucia,13.9094,-60.9789,5/28/20,18,0,1.0,17.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/28/20,25,0,73.0,-48.0
,San Marino,43.9424,12.4578,5/28/20,670,42,183.0,445.0
,Saudi Arabia,24.0,45.0,5/28/20,80185,441,1267.0,78477.0
,Senegal,14.4974,-14.4524,5/28/20,3348,39,12319.0,-9010.0
,Serbia,44.0165,21.0059,5/28/20,11300,241,179.0,10880.0
,Seychelles,-4.6796,55.492,5/28/20,11,0,495.0,-484.0
,Singapore,1.2833,103.8333,5/28/20,33249,23,687.0,32539.0
,Slovakia,48.669,19.699,5/28/20,1520,28,1584.0,-92.0
,Slovenia,46.1512,14.9955,5/28/20,1473,108,2105.0,-740.0
,Somalia,5.1521,46.1996,5/28/20,1828,72,651.0,1105.0
,South Africa,-30.5595,22.9375,5/28/20,27403,577,1839.0,24987.0
,Spain,40.0,-4.0,5/28/20,237906,27119,790.0,209997.0
,Sri Lanka,7.0,81.0,5/28/20,1530,10,6809.0,-5289.0
,Sudan,12.8628,30.2176,5/28/20,4346,195,187.0,3964.0
,Suriname,3.9193,-56.0278,5/28/20,12,1,13.0,-2.0
,Sweden,63.0,16.0,5/28/20,35727,4266,10620.0,20841.0
,Switzerland,46.8182,8.2275,5/28/20,30796,1919,1685.0,27192.0
,Taiwan*,23.7,121.0,5/28/20,441,7,16.0,418.0
,Tanzania,-6.369,34.8888,5/28/20,509,21,11474.0,-10986.0
,Thailand,15.0,101.0,5/28/20,3065,57,20019.0,-17011.0
,Togo,8.6195,0.8248,5/28/20,422,13,7756.0,-7347.0
,Trinidad and Tobago,10.6918,-61.2225,5/28/20,116,8,1214.0,-1106.0
,Tunisia,34.0,9.0,5/28/20,1068,48,200.0,820.0
,Turkey,38.9637,35.2433,5/28/20,160979,4461,39.0,156479.0
,Uganda,1.0,32.0,5/28/20,317,0,1663.0,-1346.0
,Ukraine,48.3794,31.1656,5/28/20,22382,669,201.0,21512.0
,United Arab Emirates,24.0,54.0,5/28/20,32532,258,250.0,32024.0
Bermuda,United Kingdom,32.3078,-64.7505,5/28/20,140,9,18.0,113.0
Cayman Islands,United Kingdom,19.3133,-81.2546,5/28/20,140,1,5800.0,-5661.0
Channel Islands,United Kingdom,49.3723,-2.3644,5/28/20,560,45,296.0,219.0
Gibraltar,United Kingdom,36.1408,-5.3536,5/28/20,158,0,60.0,98.0
Isle of Man,United Kingdom,54.2361,-4.5481,5/28/20,336,24,138.0,174.0
Montserrat,United Kingdom,16.7425,-62.1874,5/28/20,11,1,98.0,-88.0
,United Kingdom,55.3781,-3.4360000000000004,5/28/20,269127,37837,1523.0,229767.0
,Uruguay,-32.5228,-55.7658,5/28/20,811,22,18.0,771.0
,US,37.0902,-95.7129,5/28/20,1721753,101616,411.0,1619726.0
,Uzbekistan,41.3775,64.5853,5/28/20,3444,14,6.0,3424.0
,Venezuela,6.4238,-66.5897,5/28/20,1325,11,33.0,1281.0
,Vietnam,16.0,108.0,5/28/20,327,0,67510.0,-67183.0
,Zambia,-15.4167,28.2833,5/28/20,1057,7,818.0,232.0
,Zimbabwe,-20.0,30.0,5/28/20,149,4,20.0,125.0
Diamond Princess,Canada,0.0,0.0,5/28/20,1,1,644.0,-644.0
,Dominica,15.415,-61.371,5/28/20,16,0,167909.0,-167893.0
,Grenada,12.1165,-61.679,5/28/20,23,0,3189.0,-3166.0
,Mozambique,-18.665695,35.529562,5/28/20,233,2,18.0,213.0
,Syria,34.802075,38.99681500000001,5/28/20,122,4,1374.0,-1256.0
,Timor-Leste,-8.874217,125.727539,5/28/20,24,0,979.0,-955.0
,Belize,13.1939,-59.5432,5/28/20,18,2,2512.0,-2496.0
,Laos,19.85627,102.495496,5/28/20,19,0,53.0,-34.0
,Libya,26.3351,17.228331,5/28/20,105,5,77.0,23.0
,West Bank and Gaza,31.9522,35.2332,5/28/20,446,3,24.0,419.0
,Guinea-Bissau,11.8037,-15.1804,5/28/20,1195,8,2.0,1185.0
,Mali,17.570692,-3.996166000000001,5/28/20,1194,72,648.0,474.0
,Saint Kitts and Nevis,17.357822,-62.782998,5/28/20,15,0,2205.0,-2190.0
Northwest Territories,Canada,64.8255,-124.8457,5/28/20,5,0,1794.0,-1789.0
Yukon,Canada,64.2823,-135.0,5/28/20,11,0,108450.0,-108439.0
,Kosovo,42.602636,20.902977,5/28/20,1048,30,8892.0,-7874.0
,Burma,21.9162,95.956,5/28/20,206,6,127485.0,-127285.0
Anguilla,United Kingdom,18.2206,-63.0686,5/28/20,3,0,4338.0,-4335.0
British Virgin Islands,United Kingdom,18.4207,-64.64,5/28/20,8,1,22698.0,-22691.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/28/20,12,1,15013.0,-15002.0
,MS Zaandam,0.0,0.0,5/28/20,9,2,161895.0,-161888.0
,Botswana,-22.3285,24.6849,5/28/20,35,1,368.0,-334.0
,Burundi,-3.3731,29.9189,5/28/20,42,1,14785.0,-14744.0
,Sierra Leone,8.460555000000001,-11.779889,5/28/20,812,45,566.0,201.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/28/20,6,0,6606.0,-6600.0
,Malawi,-13.254307999999998,34.301525,5/28/20,203,4,592.0,-393.0
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,5/28/20,13,0,10506.0,-10493.0
Saint Pierre and Miquelon,France,46.8852,-56.3159,5/28/20,1,0,17223.0,-17222.0
,South Sudan,6.877000000000002,31.307,5/28/20,994,10,1292.0,-308.0
,Western Sahara,24.2155,-12.8858,5/28/20,9,1,760.0,-752.0
,Sao Tome and Principe,0.18636,6.613081,5/28/20,458,12,731.0,-285.0
,Yemen,15.552727,48.516388,5/28/20,278,57,175.0,46.0
,Comoros,-11.6455,43.3333,5/28/20,87,2,52.0,33.0
,Tajikistan,38.861034,71.276093,5/28/20,3563,47,55.0,3461.0
,Lesotho,-29.609988,28.233608,5/28/20,2,0,1273.0,-1271.0
,Afghanistan,33.0,65.0,5/29/20,13659,246,3874.0,9539.0
,Albania,41.1533,20.1683,5/29/20,1099,33,200.0,866.0
,Algeria,28.0339,1.6596,5/29/20,9134,638,6559.0,1937.0
,Andorra,42.5063,1.5218,5/29/20,764,51,648.0,65.0
,Angola,-11.2027,17.8739,5/29/20,81,4,806.0,-729.0
,Antigua and Barbuda,17.0608,-61.7964,5/29/20,25,3,576.0,-554.0
,Argentina,-38.4161,-63.6167,5/29/20,15419,520,65.0,14834.0
,Armenia,40.0691,45.0382,5/29/20,8676,120,322.0,8234.0
Australian Capital Territory,Australia,-35.4735,149.0124,5/29/20,107,3,74758.0,-74654.0
New South Wales,Australia,-33.8688,151.2093,5/29/20,3092,48,5009.0,-1965.0
Northern Territory,Australia,-12.4634,130.8456,5/29/20,29,0,92.0,-63.0
Queensland,Australia,-28.0167,153.4,5/29/20,1058,7,65.0,986.0
South Australia,Australia,-34.9285,138.6007,5/29/20,440,4,315.0,121.0
Tasmania,Australia,-41.4545,145.9707,5/29/20,228,13,7195.0,-6980.0
Victoria,Australia,-37.8136,144.9631,5/29/20,1645,19,114.0,1512.0
Western Australia,Australia,-31.9505,115.8605,5/29/20,585,9,16.0,560.0
,Austria,47.5162,14.5501,5/29/20,16655,668,290.0,15697.0
,Azerbaijan,40.1431,47.5769,5/29/20,4989,58,98.0,4833.0
,Bahamas,25.0343,-77.3963,5/29/20,102,11,15.0,76.0
,Bahrain,26.0275,50.55,5/29/20,10449,15,60.0,10374.0
,Bangladesh,23.685,90.3563,5/29/20,42844,582,0.0,42262.0
,Barbados,13.1939,-59.5432,5/29/20,92,7,1481.0,-1396.0
,Belarus,53.7098,27.9534,5/29/20,40764,224,370.0,40170.0
,Belgium,50.8333,4.0,5/29/20,58061,9430,860.0,47771.0
,Benin,9.3077,2.3158,5/29/20,224,3,3535.0,-3314.0
,Bhutan,27.5142,90.4336,5/29/20,31,0,1621.0,-1590.0
,Bolivia,-16.2902,-63.5887,5/29/20,8731,300,8138.0,293.0
,Bosnia and Herzegovina,43.9159,17.6791,5/29/20,2485,153,3451.0,-1119.0
,Brazil,-14.235,-51.9253,5/29/20,465166,27878,30128.0,407160.0
,Brunei,4.5353,114.7277,5/29/20,141,2,9619.0,-9480.0
,Bulgaria,42.7339,25.4858,5/29/20,2485,136,8.0,2341.0
,Burkina Faso,12.2383,-1.5616,5/29/20,847,53,511.0,283.0
,Cabo Verde,16.5388,-23.0418,5/29/20,405,4,76228.0,-75827.0
,Cambodia,11.55,104.9167,5/29/20,124,0,4248.0,-4124.0
,Cameroon,3.848,11.5021,5/29/20,5436,177,12227.0,-6968.0
Alberta,Canada,53.9333,-116.5765,5/29/20,6979,143,20323.0,-13487.0
British Columbia,Canada,49.2827,-123.1207,5/29/20,2562,164,39468.0,-37070.0
Grand Princess,Canada,37.6489,-122.6655,5/29/20,13,0,13919.0,-13906.0
Manitoba,Canada,53.7609,-98.8139,5/29/20,294,7,204197.0,-203910.0
New Brunswick,Canada,46.5653,-66.4619,5/29/20,128,0,280.0,-152.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,5/29/20,261,3,15.0,243.0
Nova Scotia,Canada,44.682,-63.7443,5/29/20,1055,59,18.0,978.0
Ontario,Canada,51.2538,-85.3232,5/29/20,28700,2313,15.0,26372.0
Prince Edward Island,Canada,46.5107,-63.4168,5/29/20,27,0,408.0,-381.0
Quebec,Canada,52.9399,-73.5491,5/29/20,50232,4363,68965.0,-23096.0
Saskatchewan,Canada,52.9399,-106.4509,5/29/20,641,10,2162.0,-1531.0
,Central African Republic,6.6111,20.9394,5/29/20,874,1,6910.0,-6037.0
,Chad,15.4542,18.7322,5/29/20,759,65,11.0,683.0
,Chile,-35.6751,-71.543,5/29/20,90638,944,23904.0,65790.0
Anhui,China,31.8257,117.2264,5/29/20,991,6,1376.0,-391.0
Beijing,China,40.1824,116.4142,5/29/20,593,9,1359.0,-775.0
Chongqing,China,30.0572,107.874,5/29/20,579,6,418.0,155.0
Fujian,China,26.0789,117.9874,5/29/20,358,1,21311.0,-20954.0
Gansu,China,37.8099,101.0583,5/29/20,139,2,150376.0,-150239.0
Guangdong,China,23.3417,113.4244,5/29/20,1593,8,839.0,746.0
Guangxi,China,23.8298,108.7881,5/29/20,254,2,1825.0,-1573.0
Guizhou,China,26.8154,106.8748,5/29/20,147,2,9.0,136.0
Hainan,China,19.1959,109.7453,5/29/20,169,6,0.0,163.0
Hebei,China,39.549,116.1306,5/29/20,328,6,28600.0,-28278.0
Heilongjiang,China,47.862,127.7615,5/29/20,945,13,53.0,879.0
Henan,China,33.882,113.614,5/29/20,1276,22,428.0,826.0
Hong Kong,China,22.3,114.2,5/29/20,1079,4,183.0,892.0
Hubei,China,30.9756,112.2707,5/29/20,68135,4512,2968.0,60655.0
Hunan,China,27.6104,111.7088,5/29/20,1019,4,24.0,991.0
Inner Mongolia,China,44.0935,113.9448,5/29/20,232,1,239.0,-8.0
Jiangsu,China,32.9711,119.455,5/29/20,653,0,108.0,545.0
Jiangxi,China,27.614,115.7221,5/29/20,937,1,968.0,-32.0
Jilin,China,43.6661,126.1923,5/29/20,155,2,131778.0,-131625.0
Liaoning,China,41.2956,122.6085,5/29/20,149,2,82.0,65.0
Macau,China,22.1667,113.55,5/29/20,45,0,11468.0,-11423.0
Ningxia,China,37.2692,106.1655,5/29/20,75,0,19572.0,-19497.0
Qinghai,China,35.7452,95.9956,5/29/20,18,0,113.0,-95.0
Shaanxi,China,35.1917,108.8701,5/29/20,308,3,85.0,220.0
Shandong,China,36.3427,118.1498,5/29/20,790,7,512.0,271.0
Shanghai,China,31.202,121.4491,5/29/20,672,7,153.0,512.0
Shanxi,China,37.5777,112.2922,5/29/20,198,0,312.0,-114.0
Sichuan,China,30.6171,102.7103,5/29/20,564,3,10.0,551.0
Tianjin,China,39.3054,117.323,5/29/20,192,3,0.0,189.0
Tibet,China,31.6927,88.0924,5/29/20,1,0,709.0,-708.0
Xinjiang,China,41.1129,85.2401,5/29/20,76,3,485002.0,-484929.0
Yunnan,China,24.974,101.487,5/29/20,185,2,3087.0,-2904.0
Zhejiang,China,29.1832,120.0934,5/29/20,1268,1,334.0,933.0
,Colombia,4.5709,-74.2973,5/29/20,25406,855,302.0,24249.0
,Congo (Brazzaville),-4.0383,21.7587,5/29/20,571,19,912.0,-360.0
,Congo (Kinshasa),-4.0383,21.7587,5/29/20,2833,69,31.0,2733.0
,Costa Rica,9.7489,-83.7534,5/29/20,1022,10,377.0,635.0
,Cote d'Ivoire,7.54,-5.5471,5/29/20,2750,32,18.0,2700.0
,Croatia,45.1,15.2,5/29/20,2245,103,871.0,1271.0
,Diamond Princess,0.0,0.0,5/29/20,712,13,148.0,551.0
,Cuba,22.0,-80.0,5/29/20,2005,82,3.0,1920.0
,Cyprus,35.1264,33.4299,5/29/20,942,17,7.0,918.0
,Czechia,49.8175,15.473,5/29/20,9196,319,11.0,8866.0
Faroe Islands,Denmark,61.8926,-6.9118,5/29/20,187,0,0.0,187.0
Greenland,Denmark,71.7069,-42.6043,5/29/20,13,0,23.0,-10.0
,Denmark,56.2639,9.5018,5/29/20,11593,568,33.0,10992.0
,Djibouti,11.8251,42.5903,5/29/20,2914,20,491.0,2403.0
,Dominican Republic,18.7357,-70.1627,5/29/20,16531,488,7.0,16036.0
,Ecuador,-1.8312,-78.1834,5/29/20,38571,3334,51.0,35186.0
,Egypt,26.0,30.0,5/29/20,22082,879,13.0,21190.0
,El Salvador,13.7942,-88.8965,5/29/20,2278,42,1.0,2235.0
,Equatorial Guinea,1.5,10.0,5/29/20,1306,12,6.0,1288.0
,Eritrea,15.1794,39.7823,5/29/20,39,0,6.0,33.0
,Estonia,58.5953,25.0136,5/29/20,1859,67,68.0,1724.0
,Eswatini,-26.5225,31.4659,5/29/20,279,2,17.0,260.0
,Ethiopia,9.145,40.4897,5/29/20,968,8,55.0,905.0
,Fiji,-17.7134,178.065,5/29/20,18,0,2401.0,-2383.0
,Finland,64.0,26.0,5/29/20,6776,314,2.0,6460.0
French Guiana,France,3.9339,-53.1258,5/29/20,450,1,1762.0,-1313.0
French Polynesia,France,-17.6797,149.4068,5/29/20,60,0,910.0,-850.0
Guadeloupe,France,16.25,-61.5833,5/29/20,162,14,6453.0,-6305.0
Mayotte,France,-12.8275,45.1662,5/29/20,1699,21,741.0,937.0
New Caledonia,France,-20.9043,165.618,5/29/20,19,0,21.0,-2.0
Reunion,France,-21.1351,55.2471,5/29/20,470,1,20.0,449.0
Saint Barthelemy,France,17.9,-62.8333,5/29/20,6,0,6088.0,-6082.0
St Martin,France,18.0708,-63.0501,5/29/20,40,3,3513.0,-3476.0
Martinique,France,14.6415,-61.0242,5/29/20,200,14,104.0,82.0
,France,46.2276,2.2137,5/29/20,183816,28663,2719.0,152434.0
,Gabon,-0.8037,11.6094,5/29/20,2613,15,29.0,2569.0
,Gambia,13.4432,-15.3101,5/29/20,25,1,1049.0,-1025.0
,Georgia,42.3154,43.3569,5/29/20,746,12,436.0,298.0
,Germany,51.0,9.0,5/29/20,182922,8504,208.0,174210.0
,Ghana,7.9465,-1.0232,5/29/20,7616,34,1586.0,5996.0
,Greece,39.0742,21.8243,5/29/20,2909,175,557.0,2177.0
,Guatemala,15.7835,-90.2308,5/29/20,4607,90,15742.0,-11225.0
,Guinea,9.9456,-9.6966,5/29/20,3656,22,3871.0,-237.0
,Guyana,5.0,-58.75,5/29/20,150,11,55.0,84.0
,Haiti,18.9712,-72.2852,5/29/20,1584,35,8585.0,-7036.0
,Holy See,41.9029,12.4534,5/29/20,12,0,12804.0,-12792.0
,Honduras,15.2,-86.2419,5/29/20,4752,196,81.0,4475.0
,Hungary,47.1625,19.5033,5/29/20,3841,517,22066.0,-18742.0
,Iceland,64.9631,-19.0208,5/29/20,1805,10,16112.0,-14317.0
,India,21.0,78.0,5/29/20,173491,4980,16.0,168495.0
,Indonesia,-0.7893,113.9213,5/29/20,25216,1520,151.0,23545.0
,Iran,32.0,53.0,5/29/20,146668,7677,11.0,138980.0
,Iraq,33.0,44.0,5/29/20,5873,185,1739.0,3949.0
,Ireland,53.1424,-7.6921,5/29/20,24876,1645,1968.0,21263.0
,Israel,31.0,35.0,5/29/20,16987,284,266940.0,-250237.0
,Italy,43.0,12.0,5/29/20,232248,33229,138.0,198881.0
,Jamaica,18.1096,-77.2975,5/29/20,575,9,1390.0,-824.0
,Japan,36.0,138.0,5/29/20,16673,887,760.0,15026.0
,Jordan,31.24,36.51,5/29/20,730,9,239.0,482.0
,Kazakhstan,48.0196,66.9237,5/29/20,9932,37,123.0,9772.0
,Kenya,-0.0236,37.9062,5/29/20,1745,62,4575.0,-2892.0
,"Korea, South",36.0,128.0,5/29/20,11441,269,53074.0,-41902.0
,Kuwait,29.5,47.75,5/29/20,25184,194,29.0,24961.0
,Kyrgyzstan,41.2044,74.7661,5/29/20,1662,16,657.0,989.0
,Latvia,56.8796,24.6032,5/29/20,1064,24,99358.0,-98318.0
,Lebanon,33.8547,35.8623,5/29/20,1172,26,985.0,161.0
,Liberia,6.4281,-9.4295,5/29/20,273,27,583.0,-337.0
,Liechtenstein,47.14,9.55,5/29/20,82,1,573.0,-492.0
,Lithuania,55.1694,23.8813,5/29/20,1662,68,356.0,1238.0
,Luxembourg,49.8153,6.1296,5/29/20,4012,110,137.0,3765.0
,Madagascar,-18.7669,46.8691,5/29/20,698,5,1584.0,-891.0
,Malaysia,2.5,112.5,5/29/20,7732,115,252.0,7365.0
,Maldives,3.2028,73.2207,5/29/20,1591,5,145.0,1441.0
,Malta,35.9375,14.3754,5/29/20,616,9,163.0,444.0
,Mauritania,21.0079,10.9408,5/29/20,423,20,322.0,81.0
,Mauritius,-20.2,57.5,5/29/20,335,10,934.0,-609.0
,Mexico,23.6345,-102.5528,5/29/20,84627,9415,1254.0,73958.0
,Moldova,47.4116,28.3699,5/29/20,7896,288,1045.0,6563.0
,Monaco,43.7333,7.4167,5/29/20,98,4,63623.0,-63529.0
,Mongolia,46.8625,103.8467,5/29/20,179,0,1015.0,-836.0
,Montenegro,42.5,19.3,5/29/20,324,9,213.0,102.0
,Morocco,31.7917,-7.0926,5/29/20,7714,202,653.0,6859.0
,Namibia,-22.9576,18.4904,5/29/20,23,0,931.0,-908.0
,Nepal,28.1667,84.25,5/29/20,1212,6,150.0,1056.0
Aruba,Netherlands,12.5186,-70.0358,5/29/20,101,3,147.0,-49.0
Curacao,Netherlands,12.1696,-68.99,5/29/20,18,1,45.0,-28.0
Sint Maarten,Netherlands,18.0425,-63.0548,5/29/20,77,15,75.0,-13.0
,Netherlands,52.1326,5.2913,5/29/20,46126,5931,18.0,40177.0
,New Zealand,-40.9006,174.886,5/29/20,1504,22,305.0,1177.0
,Nicaragua,12.8654,-85.2072,5/29/20,759,35,780.0,-56.0
,Niger,17.6078,8.0817,5/29/20,955,64,663.0,228.0
,Nigeria,9.082,8.6753,5/29/20,9302,261,198.0,8843.0
,North Macedonia,41.6086,21.7453,5/29/20,2129,126,558.0,1445.0
,Norway,60.472,8.4689,5/29/20,8422,236,189.0,7997.0
,Oman,21.0,57.0,5/29/20,9820,40,1.0,9779.0
,Pakistan,30.3753,69.3451,5/29/20,64028,1317,73.0,62638.0
,Panama,8.538,-80.7821,5/29/20,12531,326,183.0,12022.0
,Papua New Guinea,-6.315,143.9555,5/29/20,8,0,1267.0,-1259.0
,Paraguay,-23.4425,-58.4438,5/29/20,917,11,13670.0,-12764.0
,Peru,-9.19,-75.0152,5/29/20,148285,4230,182.0,143873.0
,Philippines,13.0,122.0,5/29/20,16634,942,512.0,15180.0
,Poland,51.9194,19.1451,5/29/20,23155,1051,695.0,21409.0
,Portugal,39.3999,-8.2245,5/29/20,31946,1383,1604.0,28959.0
,Qatar,25.3548,51.1839,5/29/20,52907,36,2113.0,50758.0
,Romania,45.9432,24.9668,5/29/20,18982,1248,651.0,17083.0
,Russia,60.0,90.0,5/29/20,387623,4374,1848.0,381401.0
,Rwanda,-1.9403,29.8739,5/29/20,355,0,807.0,-452.0
,Saint Lucia,13.9094,-60.9789,5/29/20,18,0,6881.0,-6863.0
,Saint Vincent and the Grenadines,12.9843,-61.2872,5/29/20,26,0,187.0,-161.0
,San Marino,43.9424,12.4578,5/29/20,671,42,13.0,616.0
,Saudi Arabia,24.0,45.0,5/29/20,81766,458,10653.0,70655.0
,Senegal,14.4974,-14.4524,5/29/20,3429,41,1707.0,1681.0
,Serbia,44.0165,21.0059,5/29/20,11354,242,16.0,11096.0
,Seychelles,-4.6796,55.492,5/29/20,11,0,11736.0,-11725.0
,Singapore,1.2833,103.8333,5/29/20,33860,23,20568.0,13269.0
,Slovakia,48.669,19.699,5/29/20,1520,28,8158.0,-6666.0
,Slovenia,46.1512,14.9955,5/29/20,1473,108,1249.0,116.0
,Somalia,5.1521,46.1996,5/29/20,1828,72,200.0,1556.0
,South Africa,-30.5595,22.9375,5/29/20,29240,611,39.0,28590.0
,Spain,40.0,-4.0,5/29/20,238564,27121,1667.0,209776.0
,Sri Lanka,7.0,81.0,5/29/20,1558,10,221.0,1327.0
,Sudan,12.8628,30.2176,5/29/20,4521,233,262.0,4026.0
,Suriname,3.9193,-56.0278,5/29/20,12,1,18.0,-7.0
,Sweden,63.0,16.0,5/29/20,36476,4350,5800.0,26326.0
,Switzerland,46.8182,8.2275,5/29/20,30828,1919,321.0,28588.0
,Taiwan*,23.7,121.0,5/29/20,442,7,60.0,375.0
,Tanzania,-6.369,34.8888,5/29/20,509,21,144.0,344.0
,Thailand,15.0,101.0,5/29/20,3076,57,98.0,2921.0
,Togo,8.6195,0.8248,5/29/20,428,13,1523.0,-1108.0
,Trinidad and Tobago,10.6918,-61.2225,5/29/20,116,8,18.0,90.0
,Tunisia,34.0,9.0,5/29/20,1071,48,411.0,612.0
,Turkey,38.9637,35.2433,5/29/20,162120,4489,6.0,157625.0
,Uganda,1.0,32.0,5/29/20,329,0,33.0,296.0
,Ukraine,48.3794,31.1656,5/29/20,22811,679,68007.0,-45875.0
,United Arab Emirates,24.0,54.0,5/29/20,33170,260,833.0,32077.0
Bermuda,United Kingdom,32.3078,-64.7505,5/29/20,140,9,21.0,110.0
Cayman Islands,United Kingdom,19.3133,-81.2546,5/29/20,141,1,650.0,-510.0
Channel Islands,United Kingdom,49.3723,-2.3644,5/29/20,560,45,168480.0,-167965.0
Gibraltar,United Kingdom,36.1408,-5.3536,5/29/20,161,0,3457.0,-3296.0
Isle of Man,United Kingdom,54.2361,-4.5481,5/29/20,336,24,22.0,290.0
Montserrat,United Kingdom,16.7425,-62.1874,5/29/20,11,1,1374.0,-1364.0
,United Kingdom,55.3781,-3.4360000000000004,5/29/20,271222,38161,1053.0,232008.0
,Uruguay,-32.5228,-55.7658,5/29/20,816,22,2667.0,-1873.0
,US,37.0902,-95.7129,5/29/20,1746019,102809,153.0,1643057.0
,Uzbekistan,41.3775,64.5853,5/29/20,3468,14,77.0,3377.0
,Venezuela,6.4238,-66.5897,5/29/20,1370,14,24.0,1332.0
,Vietnam,16.0,108.0,5/29/20,328,0,2.0,326.0
,Zambia,-15.4167,28.2833,5/29/20,1057,7,677.0,373.0
,Zimbabwe,-20.0,30.0,5/29/20,149,4,2245.0,-2100.0
Diamond Princess,Canada,0.0,0.0,5/29/20,1,1,1794.0,-1794.0
,Dominica,15.415,-61.371,5/29/20,16,0,113233.0,-113217.0
,Grenada,12.1165,-61.679,5/29/20,23,0,9443.0,-9420.0
,Mozambique,-18.665695,35.529562,5/29/20,234,2,129741.0,-129509.0
,Syria,34.802075,38.99681500000001,5/29/20,122,4,4573.0,-4455.0
,Timor-Leste,-8.874217,125.727539,5/29/20,24,0,22698.0,-22674.0
,Belize,13.1939,-59.5432,5/29/20,18,2,15026.0,-15010.0
,Laos,19.85627,102.495496,5/29/20,19,0,163781.0,-163762.0
,Libya,26.3351,17.228331,5/29/20,118,5,385.0,-272.0
,West Bank and Gaza,31.9522,35.2332,5/29/20,446,3,14925.0,-14482.0
,Guinea-Bissau,11.8037,-15.1804,5/29/20,1256,8,571.0,677.0
,Mali,17.570692,-3.996166000000001,5/29/20,1226,73,6903.0,-5750.0
,Saint Kitts and Nevis,17.357822,-62.782998,5/29/20,15,0,643.0,-628.0
Northwest Territories,Canada,64.8255,-124.8457,5/29/20,5,0,10531.0,-10526.0
Yukon,Canada,64.2823,-135.0,5/29/20,11,0,18277.0,-18266.0
,Kosovo,42.602636,20.902977,5/29/20,1048,30,1340.0,-322.0
,Burma,21.9162,95.956,5/29/20,207,6,781.0,-580.0
Anguilla,United Kingdom,18.2206,-63.0686,5/29/20,3,0,768.0,-765.0
British Virgin Islands,United Kingdom,18.4207,-64.64,5/29/20,8,1,176.0,-169.0
Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,5/29/20,12,1,52.0,-41.0
,MS Zaandam,0.0,0.0,5/29/20,9,2,55.0,-48.0
,Botswana,-22.3285,24.6849,5/29/20,35,1,1302.0,-1268.0
,Burundi,-3.3731,29.9189,5/29/20,42,1,3885.0,-3844.0
,Sierra Leone,8.460555000000001,-11.779889,5/29/20,829,45,201.0,583.0
"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,5/29/20,6,0,6610.0,-6604.0
,Malawi,-13.254307999999998,34.301525,5/29/20,273,4,717.0,-448.0
